inchi	smiles
InChI=1S/C8H11N/c1-3-7-5-8(4-2)6-9(7)8/h2,7H,3,5-6H2,1H3	CCC1CC2(CN12)C#C
InChI=1S/C7H10N2/c1-2-6-3-7(4-8)5-9(6)7/h6H,2-3,5H2,1H3	CCC1CC2(CN12)C#N
InChI=1S/C8H11N/c1-3-6-5-8(4-2)7(6)9-8/h2,6-7,9H,3,5H2,1H3	CCC1CC2(NC12)C#C
InChI=1S/C7H10N2/c1-2-5-3-7(4-8)6(5)9-7/h5-6,9H,2-3H2,1H3	CCC1CC2(NC12)C#N
InChI=1S/C8H10O/c1-3-6-5-8(4-2)7(6)9-8/h2,6-7H,3,5H2,1H3	CCC1CC2(OC12)C#C
InChI=1S/C7H9NO/c1-2-5-3-7(4-8)6(5)9-7/h5-6H,2-3H2,1H3	CCC1CC2(OC12)C#N
InChI=1S/C7H10N2/c1-2-6-5-3-7(5,4-8)9-6/h5-6,9H,2-3H2,1H3	CCC1NC2(CC12)C#N
InChI=1S/C8H10O/c1-3-7-6-5-8(6,4-2)9-7/h2,6-7H,3,5H2,1H3	CCC1OC2(CC12)C#C
InChI=1S/C7H9NO/c1-2-6-5-3-7(5,4-8)9-6/h5-6H,2-3H2,1H3	CCC1OC2(CC12)C#N
InChI=1S/C7H10N2/c1-2-9-5-7(4-8)3-6(7)9/h6H,2-3,5H2,1H3	CCN1CC2(CC12)C#N
InChI=1S/C8H10O/c1-3-8-4-6(8)7(5-8)9-2/h1,6-7H,4-5H2,2H3	COC1CC2(CC12)C#C
InChI=1S/C7H9NO/c1-9-6-3-7(4-8)2-5(6)7/h5-6H,2-3H2,1H3	COC1CC2(CC12)C#N
InChI=1S/C7H9NO/c1-3-7-4-5(9-2)6(7)8-7/h1,5-6,8H,4H2,2H3	COC1CC2(NC12)C#C
InChI=1S/C6H8N2O/c1-9-4-2-6(3-7)5(4)8-6/h4-5,8H,2H2,1H3	COC1CC2(NC12)C#N
InChI=1S/C7H8O2/c1-3-7-4-5(8-2)6(7)9-7/h1,5-6H,4H2,2H3	COC1CC2(OC12)C#C
InChI=1S/C6H7NO2/c1-8-4-2-6(3-7)5(4)9-6/h4-5H,2H2,1H3	COC1CC2(OC12)C#N
InChI=1S/C8H10O/c1-2-8-3-6(5-9)7(8)4-8/h1,6-7,9H,3-5H2	OCC1CC2(CC12)C#C
InChI=1S/C7H9NO/c8-4-7-1-5(3-9)6(7)2-7/h5-6,9H,1-3H2	OCC1CC2(CC12)C#N
InChI=1S/C7H9NO/c1-2-7-3-6(4-9)8(7)5-7/h1,6,9H,3-5H2	OCC1CC2(CN12)C#C
InChI=1S/C6H8N2O/c7-3-6-1-5(2-9)8(6)4-6/h5,9H,1-2,4H2	OCC1CC2(CN12)C#N
InChI=1S/C7H9NO/c1-2-7-3-5(4-9)6(7)8-7/h1,5-6,8-9H,3-4H2	OCC1CC2(NC12)C#C
InChI=1S/C6H8N2O/c7-3-6-1-4(2-9)5(6)8-6/h4-5,8-9H,1-2H2	OCC1CC2(NC12)C#N
InChI=1S/C7H8O2/c1-2-7-3-5(4-8)6(7)9-7/h1,5-6,8H,3-4H2	OCC1CC2(OC12)C#C
InChI=1S/C6H7NO2/c7-3-6-1-4(2-8)5(6)9-6/h4-5,8H,1-2H2	OCC1CC2(OC12)C#N
InChI=1S/C6H8N2O/c7-3-6-1-4(6)5(2-9)8-6/h4-5,8-9H,1-2H2	OCC1NC2(CC12)C#N
InChI=1S/C7H8O2/c1-2-7-3-5(7)6(4-8)9-7/h1,5-6,8H,3-4H2	OCC1OC2(CC12)C#C
InChI=1S/C6H7NO2/c7-3-6-1-4(6)5(2-8)9-6/h4-5,8H,1-2H2	OCC1OC2(CC12)C#N
InChI=1S/C8H12O/c1-2-6-3-8(5-9)4-7(6)8/h5-7H,2-4H2,1H3	CCC1CC2(CC12)C=O
InChI=1S/C7H11NO/c1-2-6-3-7(5-9)4-8(6)7/h5-6H,2-4H2,1H3	CCC1CC2(CN12)C=O
InChI=1S/C7H11NO/c1-2-5-3-7(4-9)6(5)8-7/h4-6,8H,2-3H2,1H3	CCC1CC2(NC12)C=O
InChI=1S/C7H10O2/c1-2-5-3-7(4-8)6(5)9-7/h4-6H,2-3H2,1H3	CCC1CC2(OC12)C=O
InChI=1S/C7H10O2/c1-2-6-5-3-7(5,4-8)9-6/h4-6H,2-3H2,1H3	CCC1OC2(CC12)C=O
InChI=1S/C7H10O2/c1-9-6-3-7(4-8)2-5(6)7/h4-6H,2-3H2,1H3	COC1CC2(CC12)C=O
InChI=1S/C6H9NO2/c1-9-4-2-6(3-8)5(4)7-6/h3-5,7H,2H2,1H3	COC1CC2(NC12)C=O
InChI=1S/C6H8O3/c1-8-4-2-6(3-7)5(4)9-6/h3-5H,2H2,1H3	COC1CC2(OC12)C=O
InChI=1S/C7H10O2/c8-3-5-1-7(4-9)2-6(5)7/h4-6,8H,1-3H2	OCC1CC2(CC12)C=O
InChI=1S/C6H9NO2/c8-2-5-1-6(4-9)3-7(5)6/h4-5,8H,1-3H2	OCC1CC2(CN12)C=O
InChI=1S/C6H9NO2/c8-2-4-1-6(3-9)5(4)7-6/h3-5,7-8H,1-2H2	OCC1CC2(NC12)C=O
InChI=1S/C6H8O3/c7-2-4-1-6(3-8)5(4)9-6/h3-5,7H,1-2H2	OCC1CC2(OC12)C=O
InChI=1S/C6H8O3/c7-2-5-4-1-6(4,3-8)9-5/h3-5,7H,1-2H2	OCC1OC2(CC12)C=O
InChI=1S/C8H12O/c1-2-6-5-8(3-4-8)7(6)9/h6H,2-5H2,1H3	CCC1CC2(CC2)C1=O
InChI=1S/C7H11NO/c1-2-5-3-7(4-8-7)6(5)9/h5,8H,2-4H2,1H3	CCC1CC2(CN2)C1=O
InChI=1S/C7H10O2/c1-2-5-3-7(4-9-7)6(5)8/h5H,2-4H2,1H3	CCC1CC2(CO2)C1=O
InChI=1S/C7H11NO/c1-2-5-6(9)7(8-5)3-4-7/h5,8H,2-4H2,1H3	CCC1NC2(CC2)C1=O
InChI=1S/C7H10O2/c1-2-5-6(8)7(9-5)3-4-7/h5H,2-4H2,1H3	CCC1OC2(CC2)C1=O
InChI=1S/C7H11NO/c1-2-8-5-7(3-4-7)6(8)9/h2-5H2,1H3	CCN1CC2(CC2)C1=O
InChI=1S/C6H10N2O/c1-2-8-4-6(3-7-6)5(8)9/h7H,2-4H2,1H3	CCN1CC2(CN2)C1=O
InChI=1S/C6H10N2O/c1-2-8-3-6(4-9-6)5(8)7/h7H,2-4H2,1H3	CCN1CC2(CO2)C1=N
InChI=1S/C6H9NO2/c1-2-7-3-6(4-9-6)5(7)8/h2-4H2,1H3	CCN1CC2(CO2)C1=O
InChI=1S/C7H10O2/c1-9-5-4-7(2-3-7)6(5)8/h5H,2-4H2,1H3	COC1CC2(CC2)C1=O
InChI=1S/C6H9NO2/c1-9-4-2-6(3-7-6)5(4)8/h4,7H,2-3H2,1H3	COC1CC2(CN2)C1=O
InChI=1S/C6H8O3/c1-8-4-2-6(3-9-6)5(4)7/h4H,2-3H2,1H3	COC1CC2(CO2)C1=O
InChI=1S/C7H10O2/c8-4-5-3-7(1-2-7)6(5)9/h5,8H,1-4H2	OCC1CC2(CC2)C1=O
InChI=1S/C6H9NO2/c8-2-4-1-6(3-7-6)5(4)9/h4,7-8H,1-3H2	OCC1CC2(CN2)C1=O
InChI=1S/C6H8O3/c7-2-4-1-6(3-9-6)5(4)8/h4,7H,1-3H2	OCC1CC2(CO2)C1=O
InChI=1S/C6H9NO2/c8-3-4-5(9)6(7-4)1-2-6/h4,7-8H,1-3H2	OCC1NC2(CC2)C1=O
InChI=1S/C6H8O3/c7-3-4-5(8)6(9-4)1-2-6/h4,7H,1-3H2	OCC1OC2(CC2)C1=O
InChI=1S/C8H14O/c1-6-7(5-9)4-8(6)2-3-8/h6-7,9H,2-5H2,1H3	CC1C(CO)CC11CC1
InChI=1S/C7H12O2/c1-5-6(3-8)2-7(5)4-9-7/h5-6,8H,2-4H2,1H3	CC1C(CO)CC11CO1
InChI=1S/C7H12O2/c1-5-6(4-8)9-7(5)2-3-7/h5-6,8H,2-4H2,1H3	CC1C(CO)OC11CC1
InChI=1S/C9H16/c1-3-8-6-9(4-5-9)7(8)2/h7-8H,3-6H2,1-2H3	CCC1CC2(CC2)C1C
InChI=1S/C8H14O/c1-2-6-5-8(3-4-8)7(6)9/h6-7,9H,2-5H2,1H3	CCC1CC2(CC2)C1O
InChI=1S/C7H13NO/c1-2-5-3-7(4-8-7)6(5)9/h5-6,8-9H,2-4H2,1H3	CCC1CC2(CN2)C1O
InChI=1S/C8H14O/c1-3-7-4-8(5-9-8)6(7)2/h6-7H,3-5H2,1-2H3	CCC1CC2(CO2)C1C
InChI=1S/C7H12O2/c1-2-5-3-7(4-9-7)6(5)8/h5-6,8H,2-4H2,1H3	CCC1CC2(CO2)C1O
InChI=1S/C8H14O/c1-3-7-6(2)8(9-7)4-5-8/h6-7H,3-5H2,1-2H3	CCC1OC2(CC2)C1C
InChI=1S/C7H12O2/c1-2-5-6(8)7(9-5)3-4-7/h5-6,8H,2-4H2,1H3	CCC1OC2(CC2)C1O
InChI=1S/C7H13NO/c1-3-8-4-7(5-9-7)6(8)2/h6H,3-5H2,1-2H3	CCN1CC2(CO2)C1C
InChI=1S/C8H14O/c1-6-7(9-2)5-8(6)3-4-8/h6-7H,3-5H2,1-2H3	COC1CC2(CC2)C1C
InChI=1S/C7H12O2/c1-9-5-4-7(2-3-7)6(5)8/h5-6,8H,2-4H2,1H3	COC1CC2(CC2)C1O
InChI=1S/C6H11NO2/c1-9-4-2-6(3-7-6)5(4)8/h4-5,7-8H,2-3H2,1H3	COC1CC2(CN2)C1O
InChI=1S/C7H12O2/c1-5-6(8-2)3-7(5)4-9-7/h5-6H,3-4H2,1-2H3	COC1CC2(CO2)C1C
InChI=1S/C6H10O3/c1-8-4-2-6(3-9-6)5(4)7/h4-5,7H,2-3H2,1H3	COC1CC2(CO2)C1O
InChI=1S/C7H12O2/c8-4-5-3-7(1-2-7)6(5)9/h5-6,8-9H,1-4H2	OCC1CC2(CC2)C1O
InChI=1S/C6H11NO2/c8-2-4-1-6(3-7-6)5(4)9/h4-5,7-9H,1-3H2	OCC1CC2(CN2)C1O
InChI=1S/C6H10O3/c7-2-4-1-6(3-9-6)5(4)8/h4-5,7-8H,1-3H2	OCC1CC2(CO2)C1O
InChI=1S/C6H10O3/c7-3-4-5(8)6(9-4)1-2-6/h4-5,7-8H,1-3H2	OCC1OC2(CC2)C1O
InChI=1S/C9H14/c1-2-8-3-4-9(7-8)5-6-9/h3-4,8H,2,5-7H2,1H3	CCC1CC2(CC2)C=C1
InChI=1S/C8H13N/c1-2-7-3-4-8(5-7)6-9-8/h3-4,7,9H,2,5-6H2,1H3	CCC1CC2(CN2)C=C1
InChI=1S/C8H12O/c1-2-7-3-4-8(5-7)6-9-8/h3-4,7H,2,5-6H2,1H3	CCC1CC2(CO2)C=C1
InChI=1S/C8H12O/c1-2-7-3-4-8(9-7)5-6-8/h3-4,7H,2,5-6H2,1H3	CCC1OC2(CC2)C=C1
InChI=1S/C8H12O/c1-9-7-2-3-8(6-7)4-5-8/h2-3,7H,4-6H2,1H3	COC1CC2(CC2)C=C1
InChI=1S/C7H11NO/c1-9-6-2-3-7(4-6)5-8-7/h2-3,6,8H,4-5H2,1H3	COC1CC2(CN2)C=C1
InChI=1S/C7H10O2/c1-8-6-2-3-7(4-6)5-9-7/h2-3,6H,4-5H2,1H3	COC1CC2(CO2)C=C1
InChI=1S/C7H10O2/c1-8-6-2-3-7(9-6)4-5-7/h2-3,6H,4-5H2,1H3	COC1OC2(CC2)C=C1
InChI=1S/C8H12O/c9-6-7-1-2-8(5-7)3-4-8/h1-2,7,9H,3-6H2	OCC1CC2(CC2)C=C1
InChI=1S/C7H11NO/c9-4-6-1-2-7(3-6)5-8-7/h1-2,6,8-9H,3-5H2	OCC1CC2(CN2)C=C1
InChI=1S/C7H10O2/c8-4-6-1-2-7(3-6)5-9-7/h1-2,6,8H,3-5H2	OCC1CC2(CO2)C=C1
InChI=1S/C7H10O2/c8-5-6-1-2-7(9-6)3-4-7/h1-2,6,8H,3-5H2	OCC1OC2(CC2)C=C1
InChI=1S/C8H14O/c1-6-2-8(6)3-7(4-8)5-9/h6-7,9H,2-5H2,1H3	CC1CC11CC(CO)C1
InChI=1S/C7H12O2/c1-5-2-7(5)3-6(4-8)9-7/h5-6,8H,2-4H2,1H3	CC1CC11CC(CO)O1
InChI=1S/C7H13NO/c1-5-7(8-5)2-6(3-7)4-9/h5-6,8-9H,2-4H2,1H3	CC1NC11CC(CO)C1
InChI=1S/C7H12O2/c1-5-7(9-5)2-6(3-7)4-8/h5-6,8H,2-4H2,1H3	CC1OC11CC(CO)C1
InChI=1S/C8H14O/c1-3-7-4-8(5-7)6(2)9-8/h6-7H,3-5H2,1-2H3	CCC1CC2(C1)OC2C
InChI=1S/C9H16/c1-3-8-5-9(6-8)4-7(9)2/h7-8H,3-6H2,1-2H3	CCC1CC2(CC2C)C1
InChI=1S/C8H14O/c1-3-7-5-8(9-7)4-6(8)2/h6-7H,3-5H2,1-2H3	CCC1CC2(CC2C)O1
InChI=1S/C8H14O/c1-2-6-3-8(4-6)5-7(8)9/h6-7,9H,2-5H2,1H3	CCC1CC2(CC2O)C1
InChI=1S/C7H12O2/c1-2-5-3-7(9-5)4-6(7)8/h5-6,8H,2-4H2,1H3	CCC1CC2(CC2O)O1
InChI=1S/C7H13NO/c1-3-8-4-7(5-8)6(2)9-7/h6H,3-5H2,1-2H3	CCN1CC2(C1)OC2C
InChI=1S/C7H13NO/c1-8-5-7(8)2-6(3-7)4-9/h6,9H,2-5H2,1H3	CN1CC11CC(CO)C1
InChI=1S/C7H13NO/c1-5-7(8-5)3-6(4-7)9-2/h5-6,8H,3-4H2,1-2H3	COC1CC2(C1)NC2C
InChI=1S/C7H12O2/c1-5-7(9-5)3-6(4-7)8-2/h5-6H,3-4H2,1-2H3	COC1CC2(C1)OC2C
InChI=1S/C8H14O/c1-6-3-8(6)4-7(5-8)9-2/h6-7H,3-5H2,1-2H3	COC1CC2(CC2C)C1
InChI=1S/C7H12O2/c1-9-5-2-7(3-5)4-6(7)8/h5-6,8H,2-4H2,1H3	COC1CC2(CC2O)C1
InChI=1S/C7H12O2/c8-4-5-1-7(2-5)3-6(7)9/h5-6,8-9H,1-4H2	OCC1CC2(CC2O)C1
InChI=1S/C6H10O3/c7-3-4-1-6(9-4)2-5(6)8/h4-5,7-8H,1-3H2	OCC1CC2(CC2O)O1
InChI=1S/C9H16/c1-2-8-6-9(7-8)4-3-5-9/h8H,2-7H2,1H3	CCC1CC2(CCC2)C1
InChI=1S/C8H14O/c1-2-7-6-8(9-7)4-3-5-8/h7H,2-6H2,1H3	CCC1CC2(CCC2)O1
InChI=1S/C8H14O/c1-2-7-5-8(6-7)3-4-9-8/h7H,2-6H2,1H3	CCC1CC2(CCO2)C1
InChI=1S/C8H14O/c1-2-7-3-8(4-7)5-9-6-8/h7H,2-6H2,1H3	CCC1CC2(COC2)C1
InChI=1S/C7H12O2/c1-2-6-3-7(9-6)4-8-5-7/h6H,2-5H2,1H3	CCC1CC2(COC2)O1
InChI=1S/C7H13NO/c1-2-8-5-7(6-8)3-4-9-7/h2-6H2,1H3	CCN1CC2(CCO2)C1
InChI=1S/C8H14O/c1-9-7-5-8(6-7)3-2-4-8/h7H,2-6H2,1H3	COC1CC2(CCC2)C1
InChI=1S/C7H12O2/c1-8-6-4-7(5-6)2-3-9-7/h6H,2-5H2,1H3	COC1CC2(CCO2)C1
InChI=1S/C7H12O2/c1-8-6-2-7(3-6)4-9-5-7/h6H,2-5H2,1H3	COC1CC2(COC2)C1
InChI=1S/C8H14O/c9-6-7-4-8(5-7)2-1-3-8/h7,9H,1-6H2	OCC1CC2(CCC2)C1
InChI=1S/C7H12O2/c8-5-6-4-7(9-6)2-1-3-7/h6,8H,1-5H2	OCC1CC2(CCC2)O1
InChI=1S/C7H12O2/c8-5-6-3-7(4-6)1-2-9-7/h6,8H,1-5H2	OCC1CC2(CCO2)C1
InChI=1S/C7H12O2/c8-3-6-1-7(2-6)4-9-5-7/h6,8H,1-5H2	OCC1CC2(COC2)C1
InChI=1S/C6H10O3/c7-2-5-1-6(9-5)3-8-4-6/h5,7H,1-4H2	OCC1CC2(COC2)O1
InChI=1S/C9H14/c1-2-6-3-9-4-7(5-9)8(6)9/h6-8H,2-5H2,1H3	CCC1CC23CC(C2)C13
InChI=1S/C8H13N/c1-2-6-3-8-4-7(5-8)9(6)8/h6-7H,2-5H2,1H3	CCC1CC23CC(C2)N13
InChI=1S/C8H12O/c1-2-5-3-8-4-6(9-8)7(5)8/h5-7H,2-4H2,1H3	CCC1CC23CC(O2)C13
InChI=1S/C8H13N/c1-2-6-3-8-4-9(5-8)7(6)8/h6-7H,2-5H2,1H3	CCC1CC23CN(C2)C13
InChI=1S/C8H12O/c1-2-6-7-5-3-8(7,4-5)9-6/h5-7H,2-4H2,1H3	CCC1OC23CC(C2)C13
InChI=1S/C7H11NO/c1-2-5-6-7(9-5)3-8(6)4-7/h5-6H,2-4H2,1H3	CCC1OC23CN(C2)C13
InChI=1S/C7H11NO/c1-2-8-4-7-3-5(9-7)6(7)8/h5-6H,2-4H2,1H3	CCN1CC23CC(O2)C13
InChI=1S/C8H12O/c1-9-6-4-8-2-5(3-8)7(6)8/h5-7H,2-4H2,1H3	COC1CC23CC(C2)C13
InChI=1S/C7H10O2/c1-8-4-2-7-3-5(9-7)6(4)7/h4-6H,2-3H2,1H3	COC1CC23CC(O2)C13
InChI=1S/C7H11NO/c1-9-5-2-7-3-8(4-7)6(5)7/h5-6H,2-4H2,1H3	COC1CC23CN(C2)C13
InChI=1S/C8H12O/c9-4-6-3-8-1-5(2-8)7(6)8/h5-7,9H,1-4H2	OCC1CC23CC(C2)C13
InChI=1S/C7H11NO/c9-4-6-3-7-1-5(2-7)8(6)7/h5-6,9H,1-4H2	OCC1CC23CC(C2)N13
InChI=1S/C7H10O2/c8-3-4-1-7-2-5(9-7)6(4)7/h4-6,8H,1-3H2	OCC1CC23CC(O2)C13
InChI=1S/C7H11NO/c9-2-5-1-7-3-8(4-7)6(5)7/h5-6,9H,1-4H2	OCC1CC23CN(C2)C13
InChI=1S/C7H10O2/c8-3-5-6-4-1-7(6,2-4)9-5/h4-6,8H,1-3H2	OCC1OC23CC(C2)C13
InChI=1S/C6H9NO2/c8-1-4-5-6(9-4)2-7(5)3-6/h4-5,8H,1-3H2	OCC1OC23CN(C2)C13
InChI=1S/C9H14/c1-2-7-6-8-4-3-5-9(7)8/h4,7,9H,2-3,5-6H2,1H3	CCC1CC2=CCCC12
InChI=1S/C8H12O/c1-2-6-5-7-3-4-9-8(6)7/h3,6,8H,2,4-5H2,1H3	CCC1CC2=CCOC12
InChI=1S/C7H11NO/c1-2-6-5-3-4-8-7(5)9-6/h5-6H,2-4H2,1H3	CCC1OC2=NCCC12
InChI=1S/C8H12O/c1-9-8-5-6-3-2-4-7(6)8/h3,7-8H,2,4-5H2,1H3	COC1CC2=CCCC12
InChI=1S/C7H10O2/c1-8-6-4-5-2-3-9-7(5)6/h2,6-7H,3-4H2,1H3	COC1CC2=CCOC12
InChI=1S/C8H12O/c9-5-7-4-6-2-1-3-8(6)7/h2,7-9H,1,3-5H2	OCC1CC2=CCCC12
InChI=1S/C7H10O2/c8-4-6-3-5-1-2-9-7(5)6/h1,6-8H,2-4H2	OCC1CC2=CCOC12
InChI=1S/C6H9NO2/c8-3-5-4-1-2-7-6(4)9-5/h4-5,8H,1-3H2	OCC1OC2=NCCC12
InChI=1S/C9H12/c1-3-6-5-8-7(4-2)9(6)8/h2,6-9H,3,5H2,1H3	CCC1CC2C(C#C)C12
InChI=1S/C8H11N/c1-3-6-5-8-7(4-2)9(6)8/h2,6-8H,3,5H2,1H3	CCC1CC2C(C#C)N12
InChI=1S/C8H11N/c1-2-5-3-6-7(4-9)8(5)6/h5-8H,2-3H2,1H3	CCC1CC2C(C#N)C12
InChI=1S/C7H10N2/c1-2-5-3-6-7(4-8)9(5)6/h5-7H,2-3H2,1H3	CCC1CC2C(C#N)N12
InChI=1S/C8H11N/c1-3-6-5-9-7(4-2)8(6)9/h2,6-8H,3,5H2,1H3	CCC1CN2C(C#C)C12
InChI=1S/C7H10N2/c1-2-5-4-9-6(3-8)7(5)9/h5-7H,2,4H2,1H3	CCC1CN2C(C#N)C12
InChI=1S/C8H10O/c1-3-5-7-6(4-2)9-8(5)7/h1,5-8H,4H2,2H3	CCC1OC2C(C#C)C12
InChI=1S/C7H9NO/c1-2-5-6-4(3-8)7(6)9-5/h4-7H,2H2,1H3	CCC1OC2C(C#N)C12
InChI=1S/C7H10N2/c1-2-9-4-6-5(3-8)7(6)9/h5-7H,2,4H2,1H3	CCN1CC2C(C#N)C12
InChI=1S/C8H10O/c1-3-5-6-4-7(9-2)8(5)6/h1,5-8H,4H2,2H3	COC1CC2C(C#C)C12
InChI=1S/C7H9NO/c1-9-6-2-4-5(3-8)7(4)6/h4-7H,2H2,1H3	COC1CC2C(C#N)C12
InChI=1S/C7H9NO/c1-3-5-7-6(9-2)4-8(5)7/h1,5-7H,4H2,2H3	COC1CN2C(C#C)C12
InChI=1S/C6H8N2O/c1-9-5-3-8-4(2-7)6(5)8/h4-6H,3H2,1H3	COC1CN2C(C#N)C12
InChI=1S/C8H10O/c1-2-6-7-3-5(4-9)8(6)7/h1,5-9H,3-4H2	OCC1CC2C(C#C)C12
InChI=1S/C7H9NO/c1-2-6-7-3-5(4-9)8(6)7/h1,5-7,9H,3-4H2	OCC1CC2C(C#C)N12
InChI=1S/C7H9NO/c8-2-6-5-1-4(3-9)7(5)6/h4-7,9H,1,3H2	OCC1CC2C(C#N)C12
InChI=1S/C6H8N2O/c7-2-6-5-1-4(3-9)8(5)6/h4-6,9H,1,3H2	OCC1CC2C(C#N)N12
InChI=1S/C7H9NO/c1-2-6-7-5(4-9)3-8(6)7/h1,5-7,9H,3-4H2	OCC1CN2C(C#C)C12
InChI=1S/C6H8N2O/c7-1-5-6-4(3-9)2-8(5)6/h4-6,9H,2-3H2	OCC1CN2C(C#N)C12
InChI=1S/C6H8N2O/c7-1-3-5-4(2-9)8-6(3)5/h3-6,8-9H,2H2	OCC1NC2C(C#N)C12
InChI=1S/C7H8O2/c1-2-4-6-5(3-8)9-7(4)6/h1,4-8H,3H2	OCC1OC2C(C#C)C12
InChI=1S/C6H7NO2/c7-1-3-5-4(2-8)9-6(3)5/h3-6,8H,2H2	OCC1OC2C(C#N)C12
InChI=1S/C7H12O2/c1-7-4(3-8)2-5(7)6(7)9/h4-6,8-9H,2-3H2,1H3	CC12C(O)C1CC2CO
InChI=1S/C6H10O3/c1-6-3(2-7)9-5(6)4(6)8/h3-5,7-8H,2H2,1H3	CC12C(O)C1OC2CO
InChI=1S/C8H14O/c1-5-7-3-6(4-9)8(5,7)2/h5-7,9H,3-4H2,1-2H3	CC1C2CC(CO)C12C
InChI=1S/C7H12O2/c1-4-6-2-5(3-8)7(4,6)9/h4-6,8-9H,2-3H2,1H3	CC1C2CC(CO)C12O
InChI=1S/C7H12O2/c1-4-6-7(4,2)5(3-8)9-6/h4-6,8H,3H2,1-2H3	CC1C2OC(CO)C12C
InChI=1S/C6H10O3/c1-3-5-6(3,8)4(2-7)9-5/h3-5,7-8H,2H2,1H3	CC1C2OC(CO)C12O
InChI=1S/C7H13NO/c1-5-7(2)6(4-9)3-8(5)7/h5-6,9H,3-4H2,1-2H3	CC1N2CC(CO)C12C
InChI=1S/C9H16/c1-4-7-5-8-6(2)9(7,8)3/h6-8H,4-5H2,1-3H3	CCC1CC2C(C)C12C
InChI=1S/C8H14O/c1-3-6-4-7-5(2)8(6,7)9/h5-7,9H,3-4H2,1-2H3	CCC1CC2C(C)C12O
InChI=1S/C8H14O/c1-3-5-4-6-7(9)8(5,6)2/h5-7,9H,3-4H2,1-2H3	CCC1CC2C(O)C12C
InChI=1S/C7H12O2/c1-2-4-3-5-6(8)7(4,5)9/h4-6,8-9H,2-3H2,1H3	CCC1CC2C(O)C12O
InChI=1S/C8H14O/c1-4-6-8(3)5(2)7(8)9-6/h5-7H,4H2,1-3H3	CCC1OC2C(C)C12C
InChI=1S/C7H12O2/c1-3-5-7(8)4(2)6(7)9-5/h4-6,8H,3H2,1-2H3	CCC1OC2C(C)C12O
InChI=1S/C7H12O2/c1-3-4-7(2)5(8)6(7)9-4/h4-6,8H,3H2,1-2H3	CCC1OC2C(O)C12C
InChI=1S/C6H10O3/c1-2-3-6(8)4(7)5(6)9-3/h3-5,7-8H,2H2,1H3	CCC1OC2C(O)C12O
InChI=1S/C7H13NO/c1-7-5(4-9)3-6(7)8(7)2/h5-6,9H,3-4H2,1-2H3	CN1C2CC(CO)C12C
InChI=1S/C8H14O/c1-5-6-4-7(9-3)8(5,6)2/h5-7H,4H2,1-3H3	COC1CC2C(C)C12C
InChI=1S/C7H12O2/c1-4-5-3-6(9-2)7(4,5)8/h4-6,8H,3H2,1-2H3	COC1CC2C(C)C12O
InChI=1S/C7H12O2/c1-7-4(6(7)8)3-5(7)9-2/h4-6,8H,3H2,1-2H3	COC1CC2C(O)C12C
InChI=1S/C6H10O3/c1-9-4-2-3-5(7)6(3,4)8/h3-5,7-8H,2H2,1H3	COC1CC2C(O)C12O
InChI=1S/C7H13NO/c1-7-5(8(7)2)4-6(7)9-3/h5-6H,4H2,1-3H3	COC1CC2N(C)C12C
InChI=1S/C7H13NO/c1-5-7(2)6(9-3)4-8(5)7/h5-6H,4H2,1-3H3	COC1CN2C(C)C12C
InChI=1S/C6H10O3/c7-2-3-1-4-5(8)6(3,4)9/h3-5,7-9H,1-2H2	OCC1CC2C(O)C12O
InChI=1S/C5H9NO3/c7-1-2-5(9)3(6-2)4(5)8/h2-4,6-9H,1H2	OCC1NC2C(O)C12O
InChI=1S/C5H8O4/c6-1-2-5(8)3(7)4(5)9-2/h2-4,6-8H,1H2	OCC1OC2C(O)C12O
InChI=1S/C8H14O/c1-5-7-2-6(4-9)3-8(5)7/h5-9H,2-4H2,1H3	CC1C2CC(CO)CC12
InChI=1S/C7H13NO/c1-5-7-2-6(4-9)3-8(5)7/h5-7,9H,2-4H2,1H3	CC1C2CC(CO)CN12
InChI=1S/C7H12O2/c1-4-6-2-5(3-8)9-7(4)6/h4-8H,2-3H2,1H3	CC1C2CC(CO)OC12
InChI=1S/C6H10O3/c1-3-5-6(3)9-4(2-7)8-5/h3-7H,2H2,1H3	CC1C2OC(CO)OC12
InChI=1S/C9H16/c1-3-7-4-8-6(2)9(8)5-7/h6-9H,3-5H2,1-2H3	CCC1CC2C(C)C2C1
InChI=1S/C8H14O/c1-3-6-4-7-5(2)8(7)9-6/h5-8H,3-4H2,1-2H3	CCC1CC2C(C)C2O1
InChI=1S/C8H14O/c1-2-5-3-6-7(4-5)8(6)9/h5-9H,2-4H2,1H3	CCC1CC2C(O)C2C1
InChI=1S/C7H12O2/c1-2-4-3-5-6(8)7(5)9-4/h4-8H,2-3H2,1H3	CCC1CC2C(O)C2O1
InChI=1S/C7H12O2/c1-3-5-8-6-4(2)7(6)9-5/h4-7H,3H2,1-2H3	CCC1OC2C(C)C2O1
InChI=1S/C6H10O3/c1-2-3-8-5-4(7)6(5)9-3/h3-7H,2H2,1H3	CCC1OC2C(O)C2O1
InChI=1S/C7H13NO/c1-8-6-2-5(4-9)3-7(6)8/h5-7,9H,2-4H2,1H3	CN1C2CC(CO)CC12
InChI=1S/C8H14O/c1-5-7-3-6(9-2)4-8(5)7/h5-8H,3-4H2,1-2H3	COC1CC2C(C)C2C1
